Platform,Project,Source,Asset,Database_Dataset,Table_Name,Table_Size_GB,File_Path_HDFS,Link_Script_Notebook,Link_Pipeline_Orchestration
Fabric,Star,Fabric,Data Landing,(DB STAR) MS WOTemplate,sys.database_principals & sys.database_role_members & sys.database_principals,0.00,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/5e4831d9-50ca-4d11-aa13-8b9bb397f504?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer,
Fabric,Star,Fabric,Data Landing,(DB STAR) MS Workforce,sys.database_principals & sys.database_role_members & sys.database_principals,0.00,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/5e4831d9-50ca-4d11-aa13-8b9bb397f504?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer,
Fabric,Star,Fabric,Data Landing,(DB STAR) MS Workplace,sys.database_principals & sys.database_role_members & sys.database_principals,0.00,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/5e4831d9-50ca-4d11-aa13-8b9bb397f504?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer,
Fabric,Star,Fabric,Data Landing,(DB STAR) MS Workshop,sys.database_principals & sys.database_role_members & sys.database_principals,0.00,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/5e4831d9-50ca-4d11-aa13-8b9bb397f504?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer,
Fabric,Dragon,ADLS,Data Landing,L1_API,UserAzureAD,0.004595,,-,-
Fabric,Grape,File,Data Landing,L1_FILE_ASTRANET,dbo.marketsharedata,2.00E-04,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/fe5a8691-161b-4d4f-a176-7ccca2651197?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=power-bi,http://10.252.136.230:8080/dags/dragon_L1/grid?task_id=L1_FILE_ASTRANET.astranet_threshold_nms_file
Fabric,Grape,File,Data Landing,L1_FILE_ASTRANET,dbo.marketsharedatatype,1.50E-05,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/b0f688b4-2859-42d3-a013-6ec98441daf8?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=power-bi,http://10.252.136.230:8080/dags/dragon_L1/grid?task_id=L1_FILE_ASTRANET.astranet_threshold_nms_file
Fabric,Dragon,STAR,Data Landing,L1_FILE_ASTRANET,dbo.threshold_nms,1.30E-05,,Notebook : https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/9478c476-8b02-40ad-9934-05990835d048?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=power-bi,http://10.252.136.230:8080/dags/dragon_L1/grid?task_id=L1_FILE_ASTRANET.astranet_threshold_nms_file
Fabric,Dragon,STAR,Data Landing,L1_FILE_ASTRANET,dbo.threshold_nms_stg,5.00E-06,,Pipeline: https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/7555a7c9-6832-4211-ad89-71c07033cf94?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=power-bi,http://10.252.136.230:8080/dags/dragon_L1/grid?task_id=L1_FILE_ASTRANET.astranet_threshold_nms_file
Fabric,Dragon,STAR,Data Landing,L1_FILE_ASTRANET,leads_ahm,0,,Data Landing,Inas
Fabric,Dragon,STAR,Data Landing,L1_FILE_ASTRANET,leads_ahm_stg,0,,"1. Pipeline : https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/1f9bc2f7-e61b-468d-8f30-c2d8a610ff8f?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=power-bi

2. Notebook : https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/032d733b-2d0e-4e2c-98a4-8f7025d15628?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=power-bi",http://10.252.136.230:8080/dags/dragon_L1/grid?task_id=L1_FILE_ASTRANET.astranet_threshold_nms_file
Fabric,Dragon,ADLS,Data Landing,L1_FILE_SAP,zpygdo00004_ustk2,4.78676,,,-
Fabric,Dragon,Databricks,Data Landing,L1_MOTORKUX_ARBORVITAE,daerah_details,0.000011,,Landing_Databricks_Motorkux_Framework,"Landing_Databricks_Motorkux:
https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/32fcb813-8539-4efb-aa51-329ade3b1a6d?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=power-bi&feature.enableJsonEdit=true
dragon_L1:
http://10.252.136.230:8080/dags/dragon_L1/grid?tags=HSO&search=dragon_L1&task_id=start&tab=details"
Fabric,Dragon,Databricks,Data Landing,L1_MOTORKUX_ARBORVITAE,motorkux_apin_event_log_detail,7.331,,Landing_Databricks_Motorkux_Framework,"Landing_Databricks_Motorkux:
https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/32fcb813-8539-4efb-aa51-329ade3b1a6d?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=power-bi&feature.enableJsonEdit=true
dragon_L1:
http://10.252.136.230:8080/dags/dragon_L1/grid?tags=HSO&search=dragon_L1&task_id=start&tab=details"
Fabric,Dragon,Databricks,Data Landing,L1_MOTORKUX_ARBORVITAE,motorkux_booking_details,0.20219,,Landing_Databricks_Motorkux_Framework,"Landing_Databricks_Motorkux:
https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/32fcb813-8539-4efb-aa51-329ade3b1a6d?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=power-bi&feature.enableJsonEdit=true
dragon_L1:
http://10.252.136.230:8080/dags/dragon_L1/grid?tags=HSO&search=dragon_L1&task_id=start&tab=details"
Fabric,Dragon,Databricks,Data Landing,L1_MOTORKUX_ARBORVITAE,motorkux_booking_kpb_details,1.32236,,Landing_Databricks_Motorkux_Framework,"Landing_Databricks_Motorkux:
https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/32fcb813-8539-4efb-aa51-329ade3b1a6d?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=power-bi&feature.enableJsonEdit=true
dragon_L1:
http://10.252.136.230:8080/dags/dragon_L1/grid?tags=HSO&search=dragon_L1&task_id=start&tab=details"
Fabric,Dragon,Databricks,Data Landing,L1_MOTORKUX_ARBORVITAE,motorkux_daerah_details,0.000011,,Landing_Databricks_Motorkux_Framework,"Landing_Databricks_Motorkux:
https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/32fcb813-8539-4efb-aa51-329ade3b1a6d?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=power-bi&feature.enableJsonEdit=true
dragon_L1:
http://10.252.136.230:8080/dags/dragon_L1/grid?tags=HSO&search=dragon_L1&task_id=start&tab=details"
Fabric,Dragon,Databricks,Data Landing,L1_MOTORKUX_ARBORVITAE,motorkux_kpb_request_details,0.35126,,Landing_Databricks_Motorkux_Framework,"Landing_Databricks_Motorkux:
https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/32fcb813-8539-4efb-aa51-329ade3b1a6d?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=power-bi&feature.enableJsonEdit=true
dragon_L1:
http://10.252.136.230:8080/dags/dragon_L1/grid?tags=HSO&search=dragon_L1&task_id=start&tab=details"
Fabric,Dragon,Databricks,Data Landing,L1_MOTORKUX_ARBORVITAE,motorkux_recap_leads_h1_details,0.03729,,Landing_Databricks_Motorkux_Framework,"Landing_Databricks_Motorkux:
https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/32fcb813-8539-4efb-aa51-329ade3b1a6d?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=power-bi&feature.enableJsonEdit=true
dragon_L1:
http://10.252.136.230:8080/dags/dragon_L1/grid?tags=HSO&search=dragon_L1&task_id=start&tab=details"
Fabric,Dragon,Databricks,Data Landing,L1_MOTORKUX_ARBORVITAE,motorkux_recap_leads_h1_fif_details,0.00374,,Landing_Databricks_Motorkux_Framework,"Landing_Databricks_Motorkux:
https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/32fcb813-8539-4efb-aa51-329ade3b1a6d?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=power-bi&feature.enableJsonEdit=true
dragon_L1:
http://10.252.136.230:8080/dags/dragon_L1/grid?tags=HSO&search=dragon_L1&task_id=start&tab=details"
Fabric,Dragon,Databricks,Data Landing,L1_MOTORKUX_ARBORVITAE,motorkux_recap_leads_h3_details,0.00952,,Landing_Databricks_Motorkux_Framework,"Landing_Databricks_Motorkux:
https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/32fcb813-8539-4efb-aa51-329ade3b1a6d?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=power-bi&feature.enableJsonEdit=true
dragon_L1:
http://10.252.136.230:8080/dags/dragon_L1/grid?tags=HSO&search=dragon_L1&task_id=start&tab=details"
Fabric,Dragon,Databricks,Data Landing,L1_MOTORKUX_ARBORVITAE,motorkux_recap_leads_h3_items_details,0.01274,,Landing_Databricks_Motorkux_Framework,"Landing_Databricks_Motorkux:
https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/32fcb813-8539-4efb-aa51-329ade3b1a6d?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=power-bi&feature.enableJsonEdit=true
dragon_L1:
http://10.252.136.230:8080/dags/dragon_L1/grid?tags=HSO&search=dragon_L1&task_id=start&tab=details"
Fabric,Dragon,Databricks,Data Landing,L1_MOTORKUX_ARBORVITAE,motorkux_user_details,0.71826,,Landing_Databricks_Motorkux_Framework,"Landing_Databricks_Motorkux:
https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/32fcb813-8539-4efb-aa51-329ade3b1a6d?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=power-bi&feature.enableJsonEdit=true
dragon_L1:
http://10.252.136.230:8080/dags/dragon_L1/grid?tags=HSO&search=dragon_L1&task_id=start&tab=details"
Fabric,Dragon,Databricks,Data Landing,L1_MOTORKUX_ARBORVITAE,motorkux_user_motorcycle_details,0.3773,,Landing_Databricks_Motorkux_Framework,"Landing_Databricks_Motorkux:
https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/32fcb813-8539-4efb-aa51-329ade3b1a6d?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=power-bi&feature.enableJsonEdit=true
dragon_L1:
http://10.252.136.230:8080/dags/dragon_L1/grid?tags=HSO&search=dragon_L1&task_id=start&tab=details"
Fabric,Dragon,Databricks,Data Landing,L1_MOTORKUX_ARBORVITAE,workshop_details,0.0011,,Landing_Databricks_Motorkux_Framework,"Landing_Databricks_Motorkux:
https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/32fcb813-8539-4efb-aa51-329ade3b1a6d?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=power-bi&feature.enableJsonEdit=true
dragon_L1:
http://10.252.136.230:8080/dags/dragon_L1/grid?tags=HSO&search=dragon_L1&task_id=start&tab=details"
Fabric,Dragon,SAP,Data Landing,L1_SAP_HANAEE,zmb51,0.117832,,"ZMB51_Base:
https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/240cd68c-a3d3-4ad9-b974-c32471f8e4ae?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=power-bi&feature.enableJsonEdit=true
ZMB51_Upsert:
https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/3e94e08e-20b7-4d05-9a4d-8a2f325804df?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=power-bi&feature.enableJsonEdit=true",so2w_dragon_sap
Fabric,Dragon,SAP,Data Landing,L1_SAP_HANAEE,zpygsdq00010,1.631392,,"ZPYGSDQ00010_Base:
https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/56b5f724-72ef-429a-a2ba-151008b08ac3?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=power-bi&feature.enableJsonEdit=true
ZPYGSDQ00010_Upsert:
https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/3e94e08e-20b7-4d05-9a4d-8a2f325804df?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=power-bi&feature.enableJsonEdit=true",so2w_dragon_sap
Fabric,Star,Fabric,Datamart,L1_STAR,,,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/0668c252-ebbd-4e9d-8377-8bd5878d86a4?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/2af3e5c0-ec91-4a0f-8e8a-5f37e955e845?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer
Fabric,Star,Fabric,Data Landing,L1_STAR,Activity_Activities,0.01087951660,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/a9c4e840-a07f-45b5-bd7e-2d10baa3fec2?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/95fc39ac-caed-4613-8ba5-a1a1f1f97654?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Activity_ActivityDocuments,0.00070953320,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Activity_ActivityLocations,0.01011657714,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Activity_ActivityProfitCenterMappings,0.00002288769,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Data Landing,L1_STAR,Activity_ActivityStreamDetails,0.00670623730,,DBT ssh 10.252.165.60,http://10.252.136.230:8080/dags/dragon_L2/grid
Fabric,Star,Fabric,Data Landing,L1_STAR,Activity_AssignedActivities,15.93047332714,,DBT ssh 10.252.165.60,
Fabric,Star,Fabric,Data Landing,L1_STAR,Activity_Attendances,0.04342651367,,DBT ssh 10.252.165.60,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Activity_CalendarActivities,0.00000762890,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Activity_CalendarSubActivities,4.34805297851,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Avocado_AvocadoLogs,0.00000000000,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Avocado_CodeMappingHSOFIF,0.01187133789,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Avocado_Documents,0.00000000000,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Avocado_InvoiceLeasingCallbacks,1.07726287792,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Bookings_BookingDiscounts,0.10124206542,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Bookings_BookingWorkListParts,0.50084686230,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Bookings_BookingWorkLists,0.83991241406,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Data Landing,L1_STAR,Bookings_Bookings,1.65328979492,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/074d1b48-bf99-48a7-a62c-833465d594f4?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/809dbdcc-8d9c-4d8a-843a-e21b53ab5ef6?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Configuration_Associations,0.00058746289,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Data Landing,L1_STAR,Configuration_ConfigAssociations,0.00414276074,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/9e479697-7554-4eb3-a4b0-ed6a7b4605b4?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/2af3e5c0-ec91-4a0f-8e8a-5f37e955e845?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Configuration_Features,0.00000762890,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Configuration_SchemaDefinitions,0.00012207031,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,CrmAdapter_AuditLogs,32.27671050976,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,CrmAdapter_MappingConverter,0.00000762890,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,CrmAdapter_MappingField,0.00011444042,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,CrmAdapter_ScenarioMapping,0.00000000000,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,CrmAdapter_ValueConversion,0.00029754589,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Data Landing,L1_STAR,Crm_Activities,0.00888061523,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/4492179e-7874-4bf0-bc31-7d85f31acfbd?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/a5ba39df-7524-4f11-90b4-0b30409a7633?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Crm_ActivityLeadsAssignmentKeys,0.58551788281,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Crm_ActivityLeadsAssignmentTemps,5.61397552441,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Data Landing,L1_STAR,Crm_ActivityLeadsAssignments,98.19715118359,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/4492179e-7874-4bf0-bc31-7d85f31acfbd?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/a5ba39df-7524-4f11-90b4-0b30409a7633?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer
Fabric,Star,Fabric,Data Landing,L1_STAR,Crm_ActivityLeadsFollowUpHistories,3.63495635937,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/4492179e-7874-4bf0-bc31-7d85f31acfbd?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/a5ba39df-7524-4f11-90b4-0b30409a7633?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer
Fabric,Star,Fabric,Data Landing,L1_STAR,Crm_ActivityLeadsFollowUpItemInterests,0.85426330566,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/c1c6b408-b9d5-4ecb-9d74-effd087cc6ce?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/0af021ca-53dc-4013-8698-eed460a6807a?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Crm_ActivityLeadsFollowUpSummaries,0.00444030761,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Data Landing,L1_STAR,Crm_ActivityLeadsFollowUps,1.97689056347,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/4492179e-7874-4bf0-bc31-7d85f31acfbd?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/a5ba39df-7524-4f11-90b4-0b30409a7633?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer
