No,Project,Priority,Indikator,Phase/Delay,Platform,DAG ID,Assets,Database Name,Table Name,Layer Bucket,Dataset BQ,Config (.cfg),Parameter SP,Target Layer,Script/File,Script File,Tool Target GCP,Schedule/Cadence,Initial Landing,Initial Mart,DA Maping,ETL Conversion,Incremental,Internal Testing,PQA Test,BI Dev,Orchestration,Labeling Charging,Dataplex,Sign-off Document,Last Updated
7,dragon,P3,dragon_customerpersona_segmentation,,Cloudera,dragon_customerpersona_segmentation,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,dragon_customerpersona_segmentation.py,,—,Completed,Completed,Completed,In Progress,,,,,Done,,,,2026-05-13
379,,P3,dragon_customerpersona_segmentation,-,Cloudera,dragon_customerpersona_segmentation,,opr_ast_so2w_wh_dm,start,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerpersona_segmentation.py,-,—,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
380,,P3,dragon_customerpersona_segmentation,-,Cloudera,dragon_customerpersona_segmentation,,opr_ast_so2w_wh_dm,check_hso_purifikasi,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerpersona_segmentation.py,-,—,Completed,Completed,Completed,In Progress,,,,,Done,,,,2026-05-13
381,,P3,dragon_customerpersona_segmentation,-,Cloudera,dragon_customerpersona_segmentation,,opr_ast_so2w_wh_dm,trigger_hso_customer_persona,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerpersona_segmentation.py,-,—,Completed,Completed,Completed,In Progress,,,,,Done,,,,2026-05-13
382,,P3,dragon_customerpersona_segmentation,-,Cloudera,dragon_customerpersona_segmentation,,opr_ast_so2w_wh_dm,finish,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerpersona_segmentation.py,-,—,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
8,dragon,P1,dragon_customerprofilesales,,Cloudera,dragon_customerprofilesales,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,dragon_customerprofilesales.py,,Daily 30 0 * * *,Completed,Completed,Completed,In Progress,,,,,Done,,,,2026-05-13
383,,P1,dragon_customerprofilesales,-,Cloudera,dragon_customerprofilesales,,opr_ast_so2w_wh_dm,start,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerprofilesales.py,-,Daily 30 0 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
384,,P1,dragon_customerprofilesales,-,Cloudera,dragon_customerprofilesales,,opr_ast_so2w_wh_dm,zpygdo00004_ustk2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerprofilesales.py,-,Daily 30 0 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
385,,P1,dragon_customerprofilesales,-,Cloudera,dragon_customerprofilesales,,opr_ast_so2w_wh_dm,check_spkheaders,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerprofilesales.py,-,Daily 30 0 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
386,,P1,dragon_customerprofilesales,-,Cloudera,dragon_customerprofilesales,,opr_ast_so2w_wh_dm,check_spkdetails,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerprofilesales.py,-,Daily 30 0 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
387,,P1,dragon_customerprofilesales,-,Cloudera,dragon_customerprofilesales,,opr_ast_so2w_wh_dm,check_masterdealer,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerprofilesales.py,-,Daily 30 0 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
388,,P1,dragon_customerprofilesales,-,Cloudera,dragon_customerprofilesales,,opr_ast_so2w_wh_dm,1_customerprofilesales_ustk2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerprofilesales.py,-,Daily 30 0 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
389,,P1,dragon_customerprofilesales,-,Cloudera,dragon_customerprofilesales,,opr_ast_so2w_wh_dm,1_customerprofilesales_pkb_temp,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerprofilesales.py,-,Daily 30 0 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
390,,P1,dragon_customerprofilesales,-,Cloudera,dragon_customerprofilesales,,opr_ast_so2w_wh_dm,1_customerprofilesales_ro_temp,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerprofilesales.py,-,Daily 30 0 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
391,,P1,dragon_customerprofilesales,-,Cloudera,dragon_customerprofilesales,,opr_ast_so2w_wh_dm,[dbt models final],,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerprofilesales.py,-,Daily 30 0 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
392,,P1,dragon_customerprofilesales,-,Cloudera,dragon_customerprofilesales,,opr_ast_so2w_wh_dm,Grape Phase 1,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerprofilesales.py,-,Daily 30 0 * * *,Completed,Completed,Completed,In Progress,,,,,Done,,,,2026-05-13
393,,P1,dragon_customerprofilesales,-,Cloudera,dragon_customerprofilesales,,opr_ast_so2w_wh_dm,finish,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerprofilesales.py,-,Daily 30 0 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
9,dragon,P4,dragon_data_mekanik,,Cloudera,dragon_data_mekanik,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,dragon_data_mekanik.py,,Daily 00 21,Completed,Completed,Completed,In Progress,,,,,Done,,,,2026-05-13
394,,P4,dragon_data_mekanik,Dummy,Cloudera,dragon_data_mekanik,,opr_ast_so2w_wh_dm,start,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_data_mekanik.py,SKIP (Orchestration),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
395,,P4,dragon_data_mekanik,Trigger Fabric Job (Python),Cloudera,dragon_data_mekanik,,opr_ast_so2w_wh_dm,datamekanik,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_data_mekanik.py,Cloud Run Job (Fabric trigger),Daily 00 21,Completed,Completed,Completed,In Progress,,,,,Done,,,,2026-05-13
396,,P4,dragon_data_mekanik,Dummy,Cloudera,dragon_data_mekanik,,opr_ast_so2w_wh_dm,finish,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_data_mekanik.py,SKIP (Orchestration),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
10,dragon,P4,dragon_datamekanik,,Cloudera,dragon_datamekanik,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,dragon_datamekanik.py,,Daily 00 21 * * *,Completed,Completed,Completed,In Progress,,,,,,,,,
397,,P4,dragon_datamekanik,Duplicate?,Cloudera,dragon_datamekanik,,opr_ast_so2w_wh_dm,(cek isi DAG),,L3_CLOUDERA_DRAGON_HSO,-,-,L3,so2w_dragon_datamekanik.py,dragon_datamekanik.py,SKIP (DAG paused),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
11,dragon,P2,dragon_datarevenue,,Cloudera,dragon_datarevenue,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,dragon_datarevenue.py,,—,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
398,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,start,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
399,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,check_star_billingpart_detail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
400,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,check_star_billingpart_header,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
401,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,check_star_billingservice_detail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
402,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,check_star_billingservice_header,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
403,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,datarevenue_star_synapse,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
404,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,datarevenue_union_synapse,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
405,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,datarevenue_contextual,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
406,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,datarevenue_direct_synapse,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
407,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,pcd_h3_upload_file_synapse,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
408,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,datarevenue,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
409,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,datarevenue_transformation_synapse,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
410,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,finish,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
12,dragon,P1,dragon_leads_funnel_management,,Cloudera,dragon_leads_funnel_management,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,dragon_leads_funnel_management.py,,Daily 00 21,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
411,,P1,dragon_leads_funnel_management,Dummy,Cloudera,dragon_leads_funnel_management,,opr_ast_so2w_wh_dm,start,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leads_funnel_management.py,SKIP (DAG paused),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
412,,P1,dragon_leads_funnel_management,Sensor/External,Cloudera,dragon_leads_funnel_management,,opr_ast_so2w_wh_dm,check_sap_ustk2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leads_funnel_management.py,SKIP (DAG paused),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
413,,P1,dragon_leads_funnel_management,Sensor/External,Cloudera,dragon_leads_funnel_management,,opr_ast_so2w_wh_dm,check_astranet_ringterritory_file,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leads_funnel_management.py,SKIP (DAG paused),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
414,,P1,dragon_leads_funnel_management,Sensor/External,Cloudera,dragon_leads_funnel_management,,opr_ast_so2w_wh_dm,check_leadsfunnelcrmh1_star,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leads_funnel_management.py,SKIP (DAG paused),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
415,,P1,dragon_leads_funnel_management,Sensor/External,Cloudera,dragon_leads_funnel_management,,opr_ast_so2w_wh_dm,check_finish_depedencies_funnelleadstosales,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leads_funnel_management.py,SKIP (DAG paused),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
416,,P1,dragon_leads_funnel_management,Transform/SQL (Hive),Cloudera,dragon_leads_funnel_management,,opr_ast_so2w_wh_dm,funnelleadstosales_LeadsProspect,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leads_funnel_management.py,SKIP (DAG paused),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
417,,P1,dragon_leads_funnel_management,Transform/SQL (Hive),Cloudera,dragon_leads_funnel_management,,opr_ast_so2w_wh_dm,funnelleadstosales_LeadsNpfu,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leads_funnel_management.py,SKIP (DAG paused),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
418,,P1,dragon_leads_funnel_management,Transform/SQL (Hive),Cloudera,dragon_leads_funnel_management,,opr_ast_so2w_wh_dm,funnelleadstosales_LeadsSpk,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leads_funnel_management.py,SKIP (DAG paused),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
419,,P1,dragon_leads_funnel_management,Transform/SQL (Hive),Cloudera,dragon_leads_funnel_management,,opr_ast_so2w_wh_dm,funnelleadstosales_temp1,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leads_funnel_management.py,SKIP (DAG paused),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
420,,P1,dragon_leads_funnel_management,Transform/SQL (Hive),Cloudera,dragon_leads_funnel_management,,opr_ast_so2w_wh_dm,funnelleadstosales_temp2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leads_funnel_management.py,SKIP (DAG paused),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
421,,P1,dragon_leads_funnel_management,Dummy,Cloudera,dragon_leads_funnel_management,,opr_ast_so2w_wh_dm,finish,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leads_funnel_management.py,SKIP (DAG paused),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
13,dragon,P3,dragon_leadtimesalesheader_fromspk,,Cloudera,dragon_leadtimesalesheader_fromspk,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,dragon_leadtimesalesheader_fromspk.py,,Daily 00 21 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
422,,P3,dragon_leadtimesalesheader_fromspk,Dummy,Cloudera,dragon_leadtimesalesheader_fromspk,,opr_ast_so2w_wh_dm,start,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leadtimesalesheader_fromspk.py,SKIP (Orchestration),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
423,,P3,dragon_leadtimesalesheader_fromspk,Transform DBT,Cloudera,dragon_leadtimesalesheader_fromspk,,opr_ast_so2w_wh_dm,leadtimesalesheader_fromspk_star,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leadtimesalesheader_fromspk.py,NEED INPUT (DBT/Dataform/BQ),Daily 00 21 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
424,,P3,dragon_leadtimesalesheader_fromspk,Transform DBT,Cloudera,dragon_leadtimesalesheader_fromspk,,opr_ast_so2w_wh_dm,leadtimesalesheader_fromspk_union,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leadtimesalesheader_fromspk.py,NEED INPUT (DBT/Dataform/BQ),Daily 00 21 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
425,,P3,dragon_leadtimesalesheader_fromspk,Dummy,Cloudera,dragon_leadtimesalesheader_fromspk,,opr_ast_so2w_wh_dm,finish,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leadtimesalesheader_fromspk.py,SKIP (Orchestration),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
14,dragon,P2,dragon_marketsharedata,,Cloudera,dragon_marketsharedata,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,dragon_marketsharedata.py,,Daily 00 21 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
426,,P2,dragon_marketsharedata,Dummy,Cloudera,dragon_marketsharedata,,opr_ast_so2w_wh_dm,start,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_marketsharedata.py,SKIP (Orchestration),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
427,,P2,dragon_marketsharedata,Sensor/External,Cloudera,dragon_marketsharedata,,opr_ast_so2w_wh_dm,check_astranet_marketsharedata_file,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_marketsharedata.py,Airflow (ExternalTaskSensor),Daily 00 21 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
428,,P2,dragon_marketsharedata,Sensor/External,Cloudera,dragon_marketsharedata,,opr_ast_so2w_wh_dm,check_astranet_marketsharedatatype_file,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_marketsharedata.py,Airflow (ExternalTaskSensor),Daily 00 21 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
429,,P2,dragon_marketsharedata,Transform DBT,Cloudera,dragon_marketsharedata,,opr_ast_so2w_wh_dm,marketsharedata,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_marketsharedata.py,NEED INPUT (DBT/Dataform/BQ),Daily 00 21 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
430,,P2,dragon_marketsharedata,Dummy,Cloudera,dragon_marketsharedata,,opr_ast_so2w_wh_dm,finish,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_marketsharedata.py,SKIP (Orchestration),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
15,dragon,P2,dragon_monitoring_bku,,Cloudera,dragon_monitoring_bku,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,dragon_monitoring_bku.py,,Daily 00 21,Completed,Completed,Completed,Done,,Completed,,,Done,,,,2026-05-13
431,,P2,dragon_monitoring_bku,Dummy,Cloudera,dragon_monitoring_bku,,opr_ast_so2w_wh_dm,start,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_monitoring_bku.py,SKIP (Orchestration),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
432,,P2,dragon_monitoring_bku,Sensor/External,Cloudera,dragon_monitoring_bku,,opr_ast_so2w_wh_dm,check_incomingheader,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_monitoring_bku.py,Airflow (ExternalTaskSensor),Daily 00 21,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
433,,P2,dragon_monitoring_bku,Sensor/External,Cloudera,dragon_monitoring_bku,,opr_ast_so2w_wh_dm,check_outgoingheader,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_monitoring_bku.py,Airflow (ExternalTaskSensor),Daily 00 21,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
434,,P2,dragon_monitoring_bku,Sensor/External,Cloudera,dragon_monitoring_bku,,opr_ast_so2w_wh_dm,check_outgoingdetail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_monitoring_bku.py,Airflow (ExternalTaskSensor),Daily 00 21,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
435,,P2,dragon_monitoring_bku,Sensor/External,Cloudera,dragon_monitoring_bku,,opr_ast_so2w_wh_dm,check_masterdealer,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_monitoring_bku.py,Airflow (ExternalTaskSensor),Daily 00 21,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
436,,P2,dragon_monitoring_bku,Transform DBT,Cloudera,dragon_monitoring_bku,,opr_ast_so2w_wh_dm,monitoringbku_star,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_monitoring_bku.py,NEED INPUT (DBT/Dataform/BQ),Daily 00 21,Completed,Completed,Completed,Done,,Completed,,,Done,,,,2026-05-13
437,,P2,dragon_monitoring_bku,Transform DBT,Cloudera,dragon_monitoring_bku,,opr_ast_so2w_wh_dm,monitoringbku,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_monitoring_bku.py,NEED INPUT (DBT/Dataform/BQ),Daily 00 21,Completed,Completed,Completed,Done,,Completed,,,Done,,,,2026-05-13
438,,P2,dragon_monitoring_bku,Dummy,Cloudera,dragon_monitoring_bku,,opr_ast_so2w_wh_dm,finish,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_monitoring_bku.py,SKIP (Orchestration),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
16,dragon,P3,dragon_monitoring_stnk_bpkb,,Cloudera,dragon_monitoring_stnk_bpkb,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,dragon_monitoring_stnk_bpkb.py,,Daily 00 21,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
439,,P3,dragon_monitoring_stnk_bpkb,Dummy,Cloudera,dragon_monitoring_stnk_bpkb,,opr_ast_so2w_wh_dm,start,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_monitoring_stnk_bpkb.py,SKIP (Orchestration),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
440,,P3,dragon_monitoring_stnk_bpkb,Sensor/External,Cloudera,dragon_monitoring_stnk_bpkb,,opr_ast_so2w_wh_dm,check_masterdealer,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_monitoring_stnk_bpkb.py,Airflow (ExternalTaskSensor),Daily 00 21,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
441,,P3,dragon_monitoring_stnk_bpkb,Sensor/External,Cloudera,dragon_monitoring_stnk_bpkb,,opr_ast_so2w_wh_dm,check_masterunittype,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_monitoring_stnk_bpkb.py,Airflow (ExternalTaskSensor),Daily 00 21,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
442,,P3,dragon_monitoring_stnk_bpkb,Transform DBT,Cloudera,dragon_monitoring_stnk_bpkb,,opr_ast_so2w_wh_dm,monitoringdocumentsalescomplete,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_monitoring_stnk_bpkb.py,NEED INPUT (DBT/Dataform/BQ),Daily 00 21,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
443,,P3,dragon_monitoring_stnk_bpkb,Dummy,Cloudera,dragon_monitoring_stnk_bpkb,,opr_ast_so2w_wh_dm,finish,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_monitoring_stnk_bpkb.py,SKIP (Orchestration),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
17,dragon,P3,dragon_monitoringkuitansi_all,,Cloudera,dragon_monitoringkuitansi_all,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,dragon_monitoringkuitansi_all.py,,Daily 00 21,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
444,,P3,dragon_monitoringkuitansi_all,Dummy,Cloudera,dragon_monitoringkuitansi_all,,opr_ast_so2w_wh_dm,start,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_monitoringkuitansi_all.py,SKIP (Orchestration),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
445,,P3,dragon_monitoringkuitansi_all,Sensor/External,Cloudera,dragon_monitoringkuitansi_all,,opr_ast_so2w_wh_dm,check_masterdealer,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_monitoringkuitansi_all.py,Airflow (ExternalTaskSensor),Daily 00 21,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
446,,P3,dragon_monitoringkuitansi_all,Sensor/External,Cloudera,dragon_monitoringkuitansi_all,,opr_ast_so2w_wh_dm,check_spkheaders,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_monitoringkuitansi_all.py,Airflow (ExternalTaskSensor),Daily 00 21,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
447,,P3,dragon_monitoringkuitansi_all,Sensor/External,Cloudera,dragon_monitoringkuitansi_all,,opr_ast_so2w_wh_dm,check_spkdetails,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_monitoringkuitansi_all.py,Airflow (ExternalTaskSensor),Daily 00 21,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
448,,P3,dragon_monitoringkuitansi_all,Sensor/External,Cloudera,dragon_monitoringkuitansi_all,,opr_ast_so2w_wh_dm,check_incomingheader,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_monitoringkuitansi_all.py,Airflow (ExternalTaskSensor),Daily 00 21,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
449,,P3,dragon_monitoringkuitansi_all,Sensor/External,Cloudera,dragon_monitoringkuitansi_all,,opr_ast_so2w_wh_dm,check_incomingdetail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_monitoringkuitansi_all.py,Airflow (ExternalTaskSensor),Daily 00 21,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
450,,P3,dragon_monitoringkuitansi_all,Sensor/External,Cloudera,dragon_monitoringkuitansi_all,,opr_ast_so2w_wh_dm,check_outgoingheader,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_monitoringkuitansi_all.py,Airflow (ExternalTaskSensor),Daily 00 21,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
451,,P3,dragon_monitoringkuitansi_all,Transform DBT,Cloudera,dragon_monitoringkuitansi_all,,opr_ast_so2w_wh_dm,monitoringkuitansiall,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_monitoringkuitansi_all.py,NEED INPUT (DBT/Dataform/BQ),Daily 00 21,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
